Alimohammed197,0,0,What a shame - @narendramodi gives his speech in #Davos how India is open for business and the next day followed by this violence. Why is the Prime Minister mum? Or is he jet lagged from the trip #KarniSenaViolence https:// globalnews.ca/news/3984130/i ndia-protests-padmaavat-movie/ …,@narendramodi,#Davos #KarniSenaViolence,956303666939559936,https://twitter.com/Alimohammed197/status/956303666939559936
AngelinoPitt,0,1,"Vayan a la India o al Chaco para ver lo qué es hambre, hijos de puta.",,,956303661906489354,https://twitter.com/AngelinoPitt/status/956303661906489354
Formule1Sportys,1,0,F1:Formule1>Ne dites plus Force India !> Au terme d'un processus enta >> http:// bit.ly/2nc2OwD #F1 pic.twitter.com/W42vhIVsYH,,#F1,956303647746478080,https://twitter.com/Formule1Sportys/status/956303647746478080
westbengal,1,0,Times of India Violent protests in NCR ahead of 'Padmaavat' release Times of India NEW DELHI… http:// goo.gl/uOzf,,,956303645338939394,https://twitter.com/westbengal/status/956303645338939394
volleyball_dp,1,0,Om Shiv Shambu grab volleyball league title - Times of India #volleyball https:// dragplus.com/post/id/429637 30 …,,#volleyball,956303635650138114,https://twitter.com/volleyball_dp/status/956303635650138114
Khwaja_Shaik,0,0,"What most executives do not understand about #India is that it is a bottom-to-middle income market with relatively small high-income segments. Therefore, you have to localize quickly & broadly in order to win in India . . @mitsmr . @HBSWK . @McKinsey_MGI . @IBMIBV . @claychristensen https:// twitter.com/mitsmr/status/ 956301875757928449 …",@mitsmr @HBSWK @McKinsey_MGI @IBMIBV @claychristensen,#India,956303633573990400,https://twitter.com/Khwaja_Shaik/status/956303633573990400
ShravanSaxena,0,0,YESSSSS @MariaSharapova G!!! AS I JUST WATCHED @team_sharapova PAGE OR I SEE NOW TWO NEW TWEETS BCOZ WITH WHAT SORRY OR NO SORRY AS B/W 8PM AND 3AM WAS NOWHERE ON TWITTER OR MORE EXPRESSING THEN B/W 7 AND HALF PM NEARLY OF INDIA AND 3-15AM OR SOME MORE TOO OF INDIA !!! #OHHHHH !!bt,@MariaSharapova @team_sharapova,#OHHHHH,956303609527926784,https://twitter.com/ShravanSaxena/status/956303609527926784
luisbaram,0,1,"Seriously, people, nobody in their right mind believes China, India , Africa, etc. will reduce their energy consumption plus, most of this increase will come from fossil fuels. So, if CO2 is an issue the West should implement local mitigation measures. pic.twitter.com/3zem4o7U8w",,,956303529555189762,https://twitter.com/luisbaram/status/956303529555189762
shabarishraykar,0,2,Best of Luck @yuzi_chahal Make India Proud :-),@yuzi_chahal,,956303515571257344,https://twitter.com/shabarishraykar/status/956303515571257344
swaroop_murthy,0,0,If you have an opportunity to protest you would want Modi to read the daily news. Sectarian Violence is not new to India . Have you heard of the Ban on Rushdie and Tasleema Nasreen? Anti Modi people are waiting to create Ruckus at the Drop of a Hat. 1>2,,,956303507849555969,https://twitter.com/swaroop_murthy/status/956303507849555969
FlossyFran,0,1,Lil durk- India >>>,,,956303489352781826,https://twitter.com/FlossyFran/status/956303489352781826
yeahbastos,0,0,Usa lança? — virei Índia agora? https:// curiouscat.me/aninhabastos/p ost/298271329?1516835404 …,,,956303481018683392,https://twitter.com/yeahbastos/status/956303481018683392
bryce_badger,0,1,Fractional Ownership And Blockchain Make Buying Prime Property In India Easier Than Ever via @forbes https://www. forbes.com/sites/sindhuja balaji/2018/01/24/fractional-ownership-and-blockchain-make-buying-prime-property-in-india-easier-than-ever/#58b080874129 …,@forbes,#58b080874129,956303472432852992,https://twitter.com/bryce_badger/status/956303472432852992
DrunkMohammad,0,0,"We need more girl child in middle east here., send them over india !",,,956303471388508160,https://twitter.com/DrunkMohammad/status/956303471388508160
mooki_bot,0,0,and nearly a third of the world's potatoes are harvested in China and India .,,,956303462047739904,https://twitter.com/mooki_bot/status/956303462047739904
Nard_____,0,1,Lil Durk got the Coldest girl in the game. India badddddd. https:// twitter.com/FemaleRapperss /status/941266601369796613 …,,,956303439415402496,https://twitter.com/Nard_____/status/956303439415402496
nanodgree,0,0,Effing #KarniSena burning a school bus and no one questioning or arresting them. What the eff happened to #Democracy in #India ? Where is the law enforcement? #Padmavat,,#KarniSena #Democracy #India #Padmavat,956303427004452864,https://twitter.com/nanodgree/status/956303427004452864
India_Resists,2,4,'Where have the waters of Sardar Sarovar Dam gone?': ask farmers in Gujarat | India Resists https:// fb.me/2zorPHgVz,,,956303405223264256,https://twitter.com/India_Resists/status/956303405223264256
abhinuvs,1,2,"Shame shame @narendramodi - u can sell India abroad but if kids get beaten up in states you rule because a movie is being released, you are good for nothing. Utterly disgusting",@narendramodi,,956303397044588544,https://twitter.com/abhinuvs/status/956303397044588544
SonofIndy,0,0,"Force India ""an example to follow"" - Renault https://www. motorsport.com/f1/news/force- india-setting-an-example-for-renault-abiteboul-998713 … pic.twitter.com/6Tmt7uiYI7",,,956303384293687296,https://twitter.com/SonofIndy/status/956303384293687296
mood_spoiler,0,0,"and more over, many reverted to islam happily n willengly...like they do in india . on the other side no muslim converted to hinduism, neither in pakistan nor in india",,,956303378178457601,https://twitter.com/mood_spoiler/status/956303378178457601
sarvesh__,1,1,"The implementation is well-intentioned but there are so many flaws and data breaches It's like India didn't look at all at US's cybersecurity shitshow and think, ""hmm how will our solution scale up to over a billion people (and many more bad actors)?""",,,956303366652559360,https://twitter.com/sarvesh__/status/956303366652559360
fellspeaks,0,0,You can hardly attribute tea with the UK. It's grown in India .,,,956303353834766342,https://twitter.com/fellspeaks/status/956303353834766342
ObscureCricStat,0,0,SR Tendulkar has scored most runs of all right-handed India batsmen at home after losing the toss http:// stats.espncricinfo.com/ci/engine/stat s/index.html?template=results;wrappertype=print;type=batting;class=11;orderby=runs;team=6;home_or_away=1;toss=2;batting_hand=1 …,,,956303329210130438,https://twitter.com/ObscureCricStat/status/956303329210130438
india_breaking,0,0,No luck but no excuses for Chelsea after limp League Cup loss at Arsenal - Goal India https:// goo.gl/fb/NP2pty,,,956303323635830784,https://twitter.com/india_breaking/status/956303323635830784
146leo,0,0,@warispathan So you are an advocate.I think you are a disgrace people in India are tolerating your screams in debates.Atleast maintain some decency of your profession.,@warispathan,,956303316304220160,https://twitter.com/146leo/status/956303316304220160
farias_myh,0,1,KKKKKKKKKKKKKKKKK eita índia,,,956303301179531269,https://twitter.com/farias_myh/status/956303301179531269
hannahschulze12,0,0,"हैप्पी बर्थडे अश्‍िवन, जानिए खास बातें - Aajtak India Today … via",,,956303291067101184,https://twitter.com/hannahschulze12/status/956303291067101184
Funoflovecom,0,0,"Vietnam: India , Vietnam talk with eye on China | India News https:// 9wiki.info/vietnam-india- vietnam-talk-with-eye-on-china-india-news/ … pic.twitter.com/k0ItaVpmTc",,,956303279763451906,https://twitter.com/Funoflovecom/status/956303279763451906
RSPrasannaVenk1,0,0,"People of India have rejected communism. After a couple of people calling themselves communists, the party in India shall be extinct. - https:// timesofindia.indiatimes.com/india/it-was-u ntenable-for-me-to-continue-but-party-asked-me-to-stay-yechury/articleshow/62642104.cms …",,,956303276172980225,https://twitter.com/RSPrasannaVenk1/status/956303276172980225
mithuf,0,0,When the PM of a country stays in power through illegal means worse with the help of India our infinite enemy and is unaccountable then these Chattrolig goons will be free . Shameful and unfortunate.,,,956303240567472128,https://twitter.com/mithuf/status/956303240567472128
human995526,0,0,And this is started by Supreme Court of India . https:// twitter.com/shefvaidya/sta tus/956245691885502465 …,,,956303228429316096,https://twitter.com/human995526/status/956303228429316096
DailyBrian,0,0,"""“It Came Out Of The Sky”: Days After Government Warning, Field Owner Finds Crater, Gross Truth"" https:// brbr.us/EOROtB #GovindSingh #Haryana #HaryanaUrbanDevelopmentAuthority #India #IndiaMeteorologicalDepartment #KaranSingh #OldWorld #VivekKalia #Opinion pic.twitter.com/K4oOHl6sDb",,#GovindSingh #Haryana #HaryanaUrbanDevelopmentAuthority #India #IndiaMeteorologicalDepartment #KaranSingh #OldWorld #VivekKalia #Opinion,956303227070238725,https://twitter.com/DailyBrian/status/956303227070238725
weather_mumbai,0,0,"#Mumbai Jan 25 04:00 Temperature 20C -, Haze Wind VRB 4 km/h Humidity 75% India .. http:// bit.ly/c57SjP",,#Mumbai,956303159592439816,https://twitter.com/weather_mumbai/status/956303159592439816
thirdeyetravelr,0,1,A QUICK GUIDE TO JODHPUR: INDIA 'S BLUE CITY http:// thirdeyetraveller.com/jodhpur/?utm_s ource=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost … #india #jodhpur #rajasthan,,#india #jodhpur #rajasthan,956303156832624640,https://twitter.com/thirdeyetravelr/status/956303156832624640
RahulNa18599418,0,1,"Absolutely correct... Duty of Parents always comes first. Any day if you want to visit India just remember your friend ""Rahul"" is here.",,,956303152944263168,https://twitter.com/RahulNa18599418/status/956303152944263168
RebeccaMStP,3,0,"If you witnessed this brutal attack in Winnipeg, please contact police at 204-986-6222 or Crime Stoppers at 204-786-TIPS (8477). Teen student from India beaten in 'horrific' unprovoked attack in downtown bus shelter http://www. cbc.ca/news/canada/ma nitoba/bus-shelter-beating-portage-place-1.4501739 …",,,956303115430563842,https://twitter.com/RebeccaMStP/status/956303115430563842
ps48821,0,0,Shame on Times of India . This man was radicalised and converted to Islam by muslim fanatics in London. Why the media is saying that he is a Hindu? Corrupt Pseudo Intellect Indian Media http://www. opindia.com/2018/01/usa-de signates-indian-origin-islamic-convert-abu-rumsyah-a-global-terrorist-media-uses-his-hindu-name/ …,,,956303105880215552,https://twitter.com/ps48821/status/956303105880215552
NDVTIndia,0,0,4 minutes video justifying law and order in city ? Parents are not sending their kids to school means they lost faith in government and administration! Shame on you Raman who is still defending @mlkhattar who is most Failed CM in history of India Jai Hind,@mlkhattar,,956303076557598720,https://twitter.com/NDVTIndia/status/956303076557598720
taichouyamato,0,1,Parece meus porquinhos da índia,,,956303057016455169,https://twitter.com/taichouyamato/status/956303057016455169
Nasara_Gargonnu,0,0,Graphic Video: Boy In India Hit By Train While Attempting 'Perfect Selfie' https:// rock1053.iheart.com/content/2018-0 1-24-graphic-video-boy-in-india-hit-by-train-while-attempting-perfect-selfie/#.WmkSOLYq92Q.twitter …,,#,956303045637255168,https://twitter.com/Nasara_Gargonnu/status/956303045637255168
dailypoliticaln,0,0,"India Globalization Capital, Inc. $ IGC Short Interest Update http://www. dailypolitical.com/?p=1719878",,,956303041577345025,https://twitter.com/dailypoliticaln/status/956303041577345025
learndatabit,0,0,India : Tencent-backed health-tech startup Practo losses widen in 2016-17 https://www. dealstreetasia.com/stories/practo -techs-losses-widen-rs190-68-crore-2016-17-90778/?utm_source=dlvr.it&utm_medium=twitter … pic.twitter.com/x7FP0pv5a6,,,956303029975728129,https://twitter.com/learndatabit/status/956303029975728129
midhung,0,0,India ranks 2nd in app downloads https:// fb.me/J3585zuC,,,956303013496479744,https://twitter.com/midhung/status/956303013496479744
businessmonkeyN,0,0,"Catalonia, Morocco and India sink Suez https:// businessmonkeynews.com/en/catalonia-m orocco-and-india-sink-suez/ …",,,956303002251513859,https://twitter.com/businessmonkeyN/status/956303002251513859
Notimex,4,5,Londres celebra el 50 aniversario del #WhiteAlbum de los #Beatles el cual se produjo cuando el cuarteto de Liverpool viajó a la India . pic.twitter.com/nfIOHzPHeQ,,#WhiteAlbum #Beatles,956302991216197632,https://twitter.com/Notimex/status/956302991216197632
Emergenza24,3,3,[25.01-00:00] #India VIOLENTE PROTESTE #incendi scontri per uscita film #Padmaavat +15 #feriti – La situazione potrebbe degenerare con uscita del film oggi http:// youtu.be/DKk12C51s1g,,#India #incendi #Padmaavat #feriti,956302989765042176,https://twitter.com/Emergenza24/status/956302989765042176
NoGMOsVerified,0,0,India : Prominent civil society members write to govt against GM mustard #GMOs #GMO http:// NoGMOsVerified.com /gw http:// dld.bz/eWbE6,,#GMOs #GMO,956302986623451136,https://twitter.com/NoGMOsVerified/status/956302986623451136
josh_haro,0,0,Juicy - Drinking a M-43 N.E. India Pale Ale by @Oldnationbrew - http:// untp.beer/s/c554282959 #photo,@Oldnationbrew,#photo,956302974850162688,https://twitter.com/josh_haro/status/956302974850162688
nigmobile,0,0,Rabada gets three as SA restrict #India in third Test https:// goo.gl/fb/TkBWj1,,#India,956302950934204416,https://twitter.com/nigmobile/status/956302950934204416
Aasad12,0,0,"Baboso, si ese día que fuimos a la India ya en la noche te querías aventar del puto coche de apu y casi temo te pone tus cocos.",,,956302935289364480,https://twitter.com/Aasad12/status/956302935289364480
chefrathoreiihm,6,10,"THE WORLD’S BEST CULINARY JUDGES 4th International Young Chef Olympiad @ycolympiad WORLD'S BIGGEST OLYMPIAD FOR CULINARY STUDENTS. Jan28-Feb2, INDIA 2018 hosted by @IIHMHOTELSCHOOL inauguration @talkatorastadium 28 Jan @subornobose @SanjeevKapoor @ranveerbrar @incredibleindia pic.twitter.com/IcoXgonc8p",@ycolympiad @IIHMHOTELSCHOOL @talkatorastadium @subornobose @SanjeevKapoor @ranveerbrar @incredibleindia,,956302930109333504,https://twitter.com/chefrathoreiihm/status/956302930109333504
umapolitics7779,1,2,hi 7 NEWS SYDNEY AUSTRALIA/do not trust BRICS UNION as heavy doubts china is pretending relation with india & many dead at border?FBI/um* pic.twitter.com/cCmcO4LjJk,,,956302926959423488,https://twitter.com/umapolitics7779/status/956302926959423488
mandira_c,0,0,. . ☆ . . ☆ . . ☆ . . #hippomag #palepalmcollection #goa #travelshots #minimalism #pocket_minimal #india #travelgram #travelblogger #twitter #palmtrees #coconuts #brightsunnyday #blueskys #clearblueskies #lookingup #instatravel #travellife #travelt … http:// ift.tt/2DHTABy pic.twitter.com/Sx7njelOlz,,#hippomag #palepalmcollection #goa #travelshots #minimalism #pocket_minimal #india #travelgram #travelblogger #twitter #palmtrees #coconuts #brightsunnyday #blueskys #clearblueskies #lookingup #instatravel #travellife #travelt,956302887495356422,https://twitter.com/mandira_c/status/956302887495356422
ajay_nandy,0,0,RBI’s DEPUTY GOVERNOR VIRAL ACHARYA SUGGESTED TO SET UP ONLINE PLATFORM FOR SALE OF NPAs (NON-PERFORMING ASSETS) IN INDIA : https:// aknandy.wordpress.com/2018/01/25/rbi s-deputy-governor-viral-acharya-suggested-to-set-up-online-platform-for-sale-of-npas-non-performing-assets-in-india/ … pic.twitter.com/XOjNfJt3oU,,,956302884488040448,https://twitter.com/ajay_nandy/status/956302884488040448
Gaabs_z,0,0,a índia é prendada,,,956302875726028800,https://twitter.com/Gaabs_z/status/956302875726028800
_Damyantie_,0,0,Rellen in India vanwege nieuwe Bollywoodfilm http:// telegraaf.nl/t/29667419 via @telegraaf,@telegraaf,,956302864032387072,https://twitter.com/_Damyantie_/status/956302864032387072
nshekar23,0,0,"Given a chance these corrupt congress party leaders will join hands with the Pakistanis and Chinese to fight India and Mr,Modi - https:// timesofindia.indiatimes.com/india/congress -likely-to-join-oppn-move-on-cji-impeachment/articleshow/62641508.cms …",,,956302862769840128,https://twitter.com/nshekar23/status/956302862769840128
nosamoiram,0,1,"I took up Madagascar and found mad nitro on there, my army is stationed in my city between China and India",,,956302829127454721,https://twitter.com/nosamoiram/status/956302829127454721
ImamMohmaed,0,0,"3rd Test, South Africa vs India , South Africa v India 2018 | International Cricket Council Official Website https:// fb.me/965loav0q",,,956302819337867266,https://twitter.com/ImamMohmaed/status/956302819337867266
kathmay,0,0,Teen student from India beaten in 'horrific' unprovoked attack in downtown bus shelter http://www. cbc.ca/news/canada/ma nitoba/bus-shelter-beating-portage-place-1.4501739 …,,,956302819224670208,https://twitter.com/kathmay/status/956302819224670208
CAVimaltheone,1,3,"Just a thought: To people who are making so much hue and cry about distorting their culture in fiction movie. I want to ask, what should i do when people are destroying my culture and my idea of India in reality? #Padmaavat",,#Padmaavat,956302813763719168,https://twitter.com/CAVimaltheone/status/956302813763719168
painitefitrian2,0,0,Hasil Pertandingan Real Madrid vs Leganes: Skor 1-2 - Blogpreneur http:// bit.ly/2E8ADpe #DesiGirl #USA #UnitedofStates #India #Japan #CallGirl #LadyEscort #売春婦 #コールガール #家庭教師 #Courtesan,,#DesiGirl #USA #UnitedofStates #India #Japan #CallGirl #LadyEscort # # # #Courtesan,956302747875323904,https://twitter.com/painitefitrian2/status/956302747875323904
onlysarang,0,0,@PratibhaJamwal1 @ppayalggupta @Shougrakpam89 @ishu1407 @Swathijaiswal Ladies u ROCK ... Congrats new fresh hashtag #ThisGirlCan waiting 2 see U all on @FalklandsTV but why wait till next week . Give a surprise on 26 Jan India 's Women Power across seven seas @indiannavy https:// twitter.com/FalklandsTV/st atus/956250822966501377 …,@PratibhaJamwal1 @ppayalggupta @Shougrakpam89 @ishu1407 @Swathijaiswal @FalklandsTV @indiannavy,#ThisGirlCan,956302718712164352,https://twitter.com/onlysarang/status/956302718712164352
Mai_Ribeiroo,0,0,Não sei pq a porquinha da Índia tá rindo,,,956302707345772545,https://twitter.com/Mai_Ribeiroo/status/956302707345772545
katitacanada,0,0,I INTRODUCE TO YOU CREEPY PEDOPHILE INDIA . INDIA PEOPLE HATE MUSLIMS LIKE YOU ALL. SO TAKE A LOOK AT THE MINISTER OF DEFENCE'S PEOPLE & YOU ALL'S TEAM. CREEPY ASS!! India accused of ‘misguided’ ban on rape documentary https://www. theguardian.com/world/2015/mar /08/indias-daughter-leslee-udwin-documentary?CMP=share_btn_tw …,,,956302691898044416,https://twitter.com/katitacanada/status/956302691898044416
VinceSharma,0,0,BOYCOTT MARRIAGE AND KIDS ON http:// TOM.SHOW NOW!!!! #USA #NYC #TEXAS #California #NationalComplimentDay #BigLittleLies #EltonJohn #MurphyBrown #RealMadrid #LarryNassar #RadicalChange #VANCOUVER #SurreyBC #VICTORIA #BCPOLI #VANPOLI #VANRE #TORONTO #INDIA #CHINA #PUTIN,,#USA #NYC #TEXAS #California #NationalComplimentDay #BigLittleLies #EltonJohn #MurphyBrown #RealMadrid #LarryNassar #RadicalChange #VANCOUVER #SurreyBC #VICTORIA #BCPOLI #VANPOLI #VANRE #TORONTO #INDIA #CHINA #PUTIN,956302664718999554,https://twitter.com/VinceSharma/status/956302664718999554
PERPETUAL_CASH,0,0,How India became China-led development bank’s main borrower https:// sc.mp/2mQYHF8 via @SCMP_News,@SCMP_News,,956302661204283392,https://twitter.com/PERPETUAL_CASH/status/956302661204283392
osvald01guz,0,0,"Eso si despues de 4 años de padecimiento y torturas economicas de los trabajadores, Cuantos iran a morir sin una jubilacion digna y con las AFP mas fuertes q nunca. Conejillos de India para un futuro.... , de si algun dia..",,,956302643890151424,https://twitter.com/osvald01guz/status/956302643890151424
ranveershoney,0,2,New pic! Deepika Padukone received her India 's Most Stylish (Female) award from Imtiaz… https://www. instagram.com/p/BeWZ3T9Hvqn/,,,956302641377759234,https://twitter.com/ranveershoney/status/956302641377759234
reisgekko,0,1,mooie dingen vandaag: een prachtige sponsoring voor Chances 4 Children India #infovolgt #sponsor #goededoel #ngo,,#infovolgt #sponsor #goededoel #ngo,956302585627111424,https://twitter.com/reisgekko/status/956302585627111424
latika_24,0,0,"True. Throwing stones on children or on anyone is an act of shame, is this for India a democratic country? Where were the cops? #KarniSenaViolence #KarniSena shame on you. #SanjayLeelaBhansali #Gurugram",,#KarniSenaViolence #KarniSena #SanjayLeelaBhansali #Gurugram,956302580665036800,https://twitter.com/latika_24/status/956302580665036800
WhoTFisJanae,0,0,India x Lil Durk,,,956302577011970051,https://twitter.com/WhoTFisJanae/status/956302577011970051
Luly_dolly,0,0,"See am not indian but i know that in every state of india there is a CM not a PM.. Oh dear, u really need to get back to school ASAP.",,,956302561182736385,https://twitter.com/Luly_dolly/status/956302561182736385
VinodSh26044668,0,0,May be in india violence? Or may be attack on Pakistan to win 2019,,,956302543616962561,https://twitter.com/VinodSh26044668/status/956302543616962561
IranzoLuis,0,0,El secreto mejor guardado de India Martínez: su verdadero nombre | Diario Sur http://www. diariosur.es/gente-estilo/s ecreto-mejor-guardado-20180124205803-nt.html …,,,956302539468759040,https://twitter.com/IranzoLuis/status/956302539468759040
lezwatchtv,0,1,"Well, a reboot is like Battlestar Galactica, or 24 ( India ). - M",,,956302526575403008,https://twitter.com/lezwatchtv/status/956302526575403008
giulidimuro,0,3,Estoy india la concha de la yuta,,,956302524021116933,https://twitter.com/giulidimuro/status/956302524021116933
SeaPowerCentre,13,4,A handy rundown of recent expressions of Australian interest in joining #Malabar #naval exercises: https://www. defenceconnect.com.au/maritime-antis ub/1808-quadrilateral-exercise-could-be-full-steam-ahead … #QUAD #India #Japan #Australia #UnitedStates Via @DefenceConnect,@DefenceConnect,#Malabar #naval #QUAD #India #Japan #Australia #UnitedStates,956302513589731328,https://twitter.com/SeaPowerCentre/status/956302513589731328
lalit_sabharwal,0,1,Lahore High doesn't have jurisdiction in USA and India .His days are numbered now as was the case of Osama bin Laden.Bakre ki Ma kab take khair manaye http:// gi.You shud condemn Pak and Hafiz Saeed,,,956302494610550784,https://twitter.com/lalit_sabharwal/status/956302494610550784
Rjeg2000,0,0,Mark my words should Malika be put up for eviction she'll go. The #cbb producers are giving her a bad edit. As they have done previously to India and Rachel,,#cbb,956302483969773568,https://twitter.com/Rjeg2000/status/956302483969773568
ErectileDysfu10,0,0,India #Herbs 2-Tier #Affiliate Program: #Wealth #Creation Through #Alternative #Medicine ! Join now: http:// bit.ly/184oC0b,,#Herbs #Affiliate #Wealth #Creation #Alternative #Medicine,956302475962867712,https://twitter.com/ErectileDysfu10/status/956302475962867712
Energy_Needs,0,0,Usha Martin Jamshedpur Unit | Steel Plant in India http:// ref.gl/OQ8REzui,,,956302460728913921,https://twitter.com/Energy_Needs/status/956302460728913921
TheStatesmanLtd,1,3,"#Opinion : Everyone loves a good parade, particularly a joyously colorful variety like India ’s #RepublicDayparade . https://www. thestatesman.com/opinion/republ ic-day-parade-caught-time-warp-1502572066.html …",,#Opinion #RepublicDayparade,956302436594888705,https://twitter.com/TheStatesmanLtd/status/956302436594888705
Indian_Realist,0,0,"Communist Party of India ,Communist Party of Marxist and other groups will say this is total secularism in China........ @Shubhrastha @NupurSharmaBJP @MrsGandhi @priyankac19 @AsYouNotWish @InTheWordsOfK @DavidBCohen1 @SheetalRajput05 @SitaramYechury @MiraGhoshal @rammadhavbjp https:// twitter.com/TarekFatah/sta tus/954086981096689664 …",@Shubhrastha @NupurSharmaBJP @MrsGandhi @priyankac19 @AsYouNotWish @InTheWordsOfK @DavidBCohen1 @SheetalRajput05 @SitaramYechury @MiraGhoshal @rammadhavbjp,,956302434355232768,https://twitter.com/Indian_Realist/status/956302434355232768
NKspidey,0,0,"Exactly, one u guys can bring a change.. making Pakistan develop better than India worldwide",,,956302394907803648,https://twitter.com/NKspidey/status/956302394907803648
RapstarYasin,0,1,I liked a @YouTube video http:// youtu.be/mmtatH3Y90A?a PADMAAVAT MOVIE REVIEW | HINDI | INDIA | RANVEER SINGH | DEEPIKA PADUKONE | SHAHID,@YouTube,,956302344387465218,https://twitter.com/RapstarYasin/status/956302344387465218
ShadowPenguin,0,4,"I have a whole series of photos taken by my great great uncle of British India c1908-1914 prior to WW1, I can tweet screenshots if they are of any use? Example being this type of shot pic.twitter.com/Z3CD2egUiv",,,956302320723251207,https://twitter.com/ShadowPenguin/status/956302320723251207
UppalRavindra,0,0,INDIA : Lokendra Kalvi must be jailed for life now for instigating goons to burn properties. Nature is furious.,,,956302311671791616,https://twitter.com/UppalRavindra/status/956302311671791616
mini_707070,50,26,Find out why India stayed as Backword country inspite of so much talent! Answers are in this video. Be proud or be angry.... upto you..!!! pic.twitter.com/E7Ks7nOCa3,,,956302281858830337,https://twitter.com/mini_707070/status/956302281858830337
_TaylorJae,0,0,Thankful my mama made it to India safely,,,956302273747062784,https://twitter.com/_TaylorJae/status/956302273747062784
mediaacrooks,0,0,Dear Karni sena members if you r son of single father then instead of burrning public property take action against bhansali. dont destroy Rajpoots image in front of whole india,,,956302236698648577,https://twitter.com/mediaacrooks/status/956302236698648577
npjtkypkaubbks1,0,0,"2dy,i watch d movie ""CHAKRAVYUH"".It depicts d accurate picture in d naxalides http:// area.It fears me a bit abt d future of INDIA .. :(",,,956302236262465537,https://twitter.com/npjtkypkaubbks1/status/956302236262465537
painitefitrian2,0,0,Hasil Pertandingan Arsenal vs Chelsea: Skor 2-1 - Blogpreneur http:// bit.ly/2DHS6Y0 #DesiGirl #USA #UnitedofStates #India #Japan #CallGirl #LadyEscort #売春婦 #コールガール #家庭教師 #Courtesan,,#DesiGirl #USA #UnitedofStates #India #Japan #CallGirl #LadyEscort # # # #Courtesan,956302235536904193,https://twitter.com/painitefitrian2/status/956302235536904193
simransuppal,0,0,Did you know that the BJP are the largest political party by members in the world ie India 's violently nationalist neoliberal ruling party wow wow literally the most supporters in the world their defining moment is ripping a mosque down with a mob,,,956302206931783680,https://twitter.com/simransuppal/status/956302206931783680
prdvochxs133,1,0,"Am told by the team its a double delight! India at 9 best prime time news show, also best debate show! Hindi to my friend",,,956302203295322117,https://twitter.com/prdvochxs133/status/956302203295322117
AircraftBot,0,0,For their arrival - Customs Bar ---(FE/Air India flight 182) #Aircrash,,#Aircrash,956302136106655744,https://twitter.com/AircraftBot/status/956302136106655744
IkkiAbel,0,0,India plans closer Southeast Asia maritime ties to counter China https:// reut.rs/2rCrkLK,,,956302119824515072,https://twitter.com/IkkiAbel/status/956302119824515072
possshhhh_,0,0,Tangina nung response ni Mocha Nasa Bicol daw yung Mayon hindi Naga HAHAHAHAHAHA AMP! Kung di mo talaga alam sana nag GMG kana lang. may internet naman siguro jan sa India nakapagpost ka pa nga ng video eh.,,,956302108638117888,https://twitter.com/possshhhh_/status/956302108638117888
Therankinmrp,0,0,"My grandfather fought in India , my dad fought Hitler. You are here, spouting your love of a murderer, your wonderful Tans stopped my grandad while on leave. If a senior officer hadn't intervened, I doubt I'd be here. We know the Tans were stone cold killers",,,956302061569798145,https://twitter.com/Therankinmrp/status/956302061569798145
SenorJaiKumar,0,0,Murphy Browner - She adopts a kid from India .,,,956302055110451200,https://twitter.com/SenorJaiKumar/status/956302055110451200
bellaasantiago,0,0,"acho que a coisa que eu mais ouço na vida é ""nossa, tu parece mto uma índia "", já não sei mais como responder isso kk",,,956302043274186753,https://twitter.com/bellaasantiago/status/956302043274186753
DPrabhata,0,0,"If people read about Churchill’s racism and his engineering of famines in India , no one would celebrate his life.",,,956302039633375232,https://twitter.com/DPrabhata/status/956302039633375232
DonReaccionario,1,1,"El término ""porteño"" no es aplicable para la gente de la Provincia de Buenos Aires, india . https:// twitter.com/_aisolation/st atus/955918940047372288 …",,,956302025523957762,https://twitter.com/DonReaccionario/status/956302025523957762
YagoRocha111,0,0,E essa índia que apareceu recentemente no seu twitter pegaria ela? — rs https:// curiouscat.me/YagoRocha111/p ost/298261061?1516835056 …,,,956302024785776640,https://twitter.com/YagoRocha111/status/956302024785776640
Perfect_Places_,8,28,"Chittorgarh Fort, India pic.twitter.com/Ac8w94vYBm",,,956302002727931905,https://twitter.com/Perfect_Places_/status/956302002727931905
mariasotir,0,0,South Asian Nuclear Nightmare: What Will Nuclear Confrontation Between India and Pakistan Mean? [Animation] | http:// DiaNuke.org http://www. dianuke.org/south-asian-nu clear-nightmare-will-nuclear-confrontation-india-pakistan-mean-animation/ …,,,956301983622795264,https://twitter.com/mariasotir/status/956301983622795264
Arbind9852Kumar,0,0,Dada first safe our india and bengal no doubt begal would be next kasmir and y bengali would be next kasmiri pandit today y bengali are silent but one day y mourn and throw out...,,,956301981609467904,https://twitter.com/Arbind9852Kumar/status/956301981609467904
vunecor,0,1,quais sao os seus projetos interminaveis no momento? os meus sao: - blog - livro infantil - livro de contos - livro sobre a india - colagens,,,956301979470434307,https://twitter.com/vunecor/status/956301979470434307
